RECID,FIRSTNAME,MIDDLENAME,LASTNAME,NAMESUFFIX,SASID,RECORDFOUND,SEARCHDATE,COLLEGECODE,COLLEGENAME,COLLEGESTATE,COLLEGETYPE,PUBLICPRIVATE,ENROLLBEGIN,ENROLLEND,ENROLLSTATUS,GRADUATED,GRADUATIONDATE,DEGREETITLE,MAJOR,COLLEGESEQ,CREDIT,ENROLLFIRST,ENROLLLAST,HSGRADDATE,HSEXITTYPE,HSCODE,HSNAME,DISTCODE,DISTNAME,SEX,RACE,RACE7,LUNCH,IEP,LEP,
900613,ANDREW,,MELTON,,1218439701,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,I,AS7,N,Y,Y,
900614,ANDREW,,MELTON,,1218439701,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,4,0.25,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,I,AS7,N,Y,Y,
900615,ANDREW,,MELTON,,1218439701,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,5,0.25,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,M,I,AS7,N,Y,Y,
900616,ERIN,DANIELLE,WILKINSON,,1115623106,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,F,I,AS7,Y,Y,Y,
900617,STEVEN,,GORDON,,1805677926,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,58030,South Kingstown High School,58,South Kingstown,M,E,HI7,Y,Y,N,
900618,JILL,,PHILLIPS,,1152038922,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,Y,00:00.0,AS,BIOLOGY,2,1,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,H,BL7,N,Y,Y,
900619,JILL,,PHILLIPS,,1152038922,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,H,BL7,N,Y,Y,
900620,JILL,,PHILLIPS,,1152038922,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,4,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,H,BL7,N,Y,Y,
900621,DANIELLE,,WILLIAMS,,1421978124,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,Y,00:00.0,AS,NURSING,2,0,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,A,AI7,N,Y,N,
900622,DANIELLE,,WILLIAMS,,1421978124,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,M,A,AI7,N,Y,N,
900623,BENJAMIN,MELISSA,HARVEY,,1203034069,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,BL7,N,N,Y,
900624,BENJAMIN,MELISSA,HARVEY,,1203034069,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,BL7,N,N,Y,
900625,BENJAMIN,MELISSA,HARVEY,,1203034069,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,4,1,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,BL7,N,N,Y,
900626,ASHLEY,,BAILEY,,1646875253,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,M,A,AI7,Y,N,Y,
900627,KELLIE,,SPEARS,,1558126628,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,F,B,AS7,N,Y,N,
900628,KELLIE,,SPEARS,,1558126628,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,F,B,AS7,N,Y,N,
900629,KELLIE,,SPEARS,,1558126628,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,F,B,AS7,N,Y,N,
900630,JACOB,COURTNEY,ROBLES,,1020395689,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,33015,Coventry High School,33,Coventry,M,H,WH7,Y,Y,Y,
900631,EILEEN,,GOLDEN,,1533904404,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,M,H,HI7,N,Y,Y,
900632,JACQUELINE,HANNAH,MARTINEZ,,1459736325,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,F,H,MU7,Y,N,Y,
900633,CHRISTINE,,ELLIS,,1598930462,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,15,41020,La Salle Academy,41,Private,M,E,AI7,Y,N,Y,
900634,TIMOTHY,DUSTIN,WILSON,III,1948740196,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,A,BL7,Y,Y,N,
900635,TIMOTHY,DUSTIN,WILSON,III,1948740196,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,A,BL7,Y,Y,N,
900636,TIMOTHY,DUSTIN,WILSON,III,1948740196,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,4,0.5,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,A,BL7,Y,Y,N,
900637,JOSEPH,,WILLIAMS,,1599081003,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,17,58030,South Kingstown High School,58,South Kingstown,F,B,BL7,N,N,Y,
900638,DARIN,KIMBERLY,FISHER,,1399377990,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,G,Y,00:00.0,BS,BUSINESS,2,0.25,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,M,B,AS7,Y,N,N,
900639,ANGELA,JENNIFER,SMITH,,1763299399,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,F,I,AI7,N,N,Y,
900640,DAVID,,MYERS,,1816274491,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,M,W,AI7,N,N,Y,
900641,JOSEPH,,PECK,,1159768234,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,A,BL7,N,N,Y,
900642,JOSEPH,,PECK,,1159768234,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,A,BL7,N,N,Y,
900643,JOSEPH,,PECK,,1159768234,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,Y,00:00.0,AS,BIOLOGY,4,0.5,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,A,BL7,N,N,Y,
900644,JOSEPH,,PECK,,1159768234,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,5,1,00:00.0,00:00.0,00:00.0,18,33015,Coventry High School,33,Coventry,F,A,BL7,N,N,Y,
900645,KIMBERLY,JOHN,HINES,,1831356904,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,F,I,HI7,Y,Y,N,
900646,MELANIE,CAITLIN,REYES,,1027714426,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,M,B,AI7,N,N,N,
900647,SAMUEL,,VELASQUEZ,,1155460108,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,W,AI7,N,Y,N,
900648,SAMUEL,,VELASQUEZ,,1155460108,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,W,AI7,N,Y,N,
900649,SAMUEL,,VELASQUEZ,,1155460108,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,G,N,NULL,,,4,0.25,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,W,AI7,N,Y,N,
900650,CHRISTINA,GABRIELLE,GILLESPIE,,1054441540,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,F,W,AI7,Y,N,Y,
900651,CHRISTINA,GABRIELLE,GILLESPIE,,1054441540,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,F,W,AI7,Y,N,Y,
900652,WILLIAM,,LOPEZ,,1406650190,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,F,H,AI7,Y,N,Y,
900653,WILLIAM,,LOPEZ,,1406650190,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,A,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,F,H,AI7,Y,N,Y,
900654,WILLIAM,,LOPEZ,,1406650190,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,4,0.25,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,F,H,AI7,Y,N,Y,
900655,ERIK,,FIELDS,,1103439879,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,WH7,N,N,Y,
900656,ERIK,,FIELDS,,1103439879,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,W,WH7,N,N,Y,
900657,DIAMOND,,STEWART,,1074096624,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,I,AS7,Y,N,Y,
900658,DIAMOND,,STEWART,,1074096624,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,A,Y,00:00.0,AS,BUSINESS,3,0.5,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,F,I,AS7,Y,N,Y,
900659,ZOE,JASON,YOUNG,,1449726843,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,Y,00:00.0,AS,BIOLOGY,2,0,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,M,W,AS7,N,Y,Y,
900660,CATHERINE,JAMES,DOUGLAS,,1964876850,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,F,H,AS7,Y,N,N,
900661,MIGUEL,,RIOS,,1683051355,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,58030,South Kingstown High School,58,South Kingstown,M,H,AS7,Y,N,N,
900662,AUDREY,,BROWN,,1099486465,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,E,MU7,Y,Y,N,
900663,AUDREY,,BROWN,,1099486465,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,E,MU7,Y,Y,N,
900664,AUDREY,,BROWN,,1099486465,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,Y,00:00.0,BS,BUSINESS,4,0.25,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,E,MU7,Y,Y,N,
900665,BARBARA,CRYSTAL,MURRAY,,1983302549,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,F,B,BL7,N,Y,N,
900666,BARBARA,CRYSTAL,MURRAY,,1983302549,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,F,B,BL7,N,Y,N,
900667,RONNIE,,FRANKLIN,,1276578015,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,AS7,Y,N,N,
900668,RONNIE,,FRANKLIN,,1276578015,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,3,1,00:00.0,00:00.0,00:00.0,15,28010,Cranston High School East,28,Cranston,M,B,AS7,Y,N,N,
900669,KAITLYN,DAKOTA,RODRIGUEZ,,1702010427,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,BL7,Y,N,Y,
900670,KAITLYN,DAKOTA,RODRIGUEZ,,1702010427,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,G,Y,00:00.0,AS,BUSINESS,3,0,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,BL7,Y,N,Y,
900671,EMMA,SARA,CARPENTER,,1208555415,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,28010,Cranston High School East,28,Cranston,M,B,BL7,Y,Y,Y,
900672,ROBERT,STACEY,YOUNG,,1336756824,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,BL7,N,N,N,
900673,ROBERT,STACEY,YOUNG,,1336756824,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,BL7,N,N,N,
900674,DAMON,,OCHOA,,1580613174,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,F,H,AS7,N,Y,Y,
900675,JACOB,TIFFANY,THOMAS,,1915854634,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,M,I,AS7,N,Y,Y,
900676,EMILY,,JAMES,,1027207581,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,M,E,WH7,N,Y,N,
900677,EMILY,,JAMES,,1027207581,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,M,E,WH7,N,Y,N,
900678,TANYA,JESSE,SCOTT,,1675030659,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,F,I,BL7,N,Y,N,
900679,TANYA,JESSE,SCOTT,,1675030659,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,Y,00:00.0,BA,BIOLOGY,3,0.25,00:00.0,00:00.0,00:00.0,17,33015,Coventry High School,33,Coventry,F,I,BL7,N,Y,N,
900680,NICOLE,,CRAWFORD,,1250960397,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,Y,00:00.0,BA,BUSINESS,2,0,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,E,MU7,N,N,N,
900681,NICOLE,,CRAWFORD,,1250960397,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,H,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,16,33015,Coventry High School,33,Coventry,M,E,MU7,N,N,N,
900682,KEVIN,BRANDON,KELLEY,,1222068249,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,15,96107,Mt. Hope High School,96,Bristol Warren,F,I,WH7,Y,N,Y,
900683,DENISE,,GARCIA,,1981401456,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,96107,Mt. Hope High School,96,Bristol Warren,M,B,MU7,N,N,N,
900684,FRANCIS,,SMITH,,1173395868,Y,NULL,003414-00,SALVE REGINA UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,Q,Y,00:00.0,BS,BIOLOGY,2,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,WH7,N,Y,Y,
900685,FRANCIS,,SMITH,,1173395868,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,W,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,WH7,N,Y,Y,
900686,FRANCIS,,SMITH,,1173395868,Y,NULL,001276-00,WEST HILLS COMMUNITY COLLEGE,CA,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,4,1,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,WH7,N,Y,Y,
900687,FRANCIS,,SMITH,,1173395868,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,5,0.5,00:00.0,00:00.0,00:00.0,18,28010,Cranston High School East,28,Cranston,M,B,WH7,N,Y,Y,
900688,ROBERT,MARY,GREENE,,1795951821,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,G,N,NULL,,,2,0.25,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,A,MU7,Y,Y,N,
900689,ROBERT,MARY,GREENE,,1795951821,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,F,N,NULL,,,3,0,00:00.0,00:00.0,00:00.0,17,12005,Classical High School,12,Providence,M,A,MU7,Y,Y,N,
900690,ANNA,,ROBERTS,,1597351233,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,W,Y,00:00.0,BS,BIOLOGY,2,1,00:00.0,00:00.0,00:00.0,16,58030,South Kingstown High School,58,South Kingstown,F,E,AI7,Y,Y,Y,
900691,KRISTY,,KENT,,1287496677,Y,NULL,002120-00,BRYANT UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,12005,Classical High School,12,Providence,M,A,AS7,Y,N,N,
900692,MELISSA,,LOGAN,,1546013600,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,H,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,M,W,MU7,N,N,N,
900693,DANIELLE,,CUNNINGHAM,,1577896409,Y,NULL,003407-00,RHODE ISLAND COLLEGE,RI,4-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,1,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,M,I,WH7,N,Y,Y,
900694,DANIELLE,,CUNNINGHAM,,1577896409,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,F,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,M,I,WH7,N,Y,Y,
900695,CHRISTOPHER,,RAMIREZ,,1126549154,Y,NULL,009823-00,JOHNSON & WALES UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,W,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,28010,Cranston High School East,28,Cranston,F,E,HI7,Y,Y,Y,
900696,SAMUEL,,YODER,,1118525159,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,A,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,16,96107,Mt. Hope High School,96,Bristol Warren,M,I,BL7,N,N,N,
900697,ROBERT,CASSIDY,DICKSON,,1845433384,Y,NULL,003404-00,BROWN UNIVERSITY,RI,4-year,Private,00:00.0,00:00.0,A,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,H,AS7,N,N,Y,
900698,ROBERT,CASSIDY,DICKSON,,1845433384,Y,NULL,003401-00,UNIVERSITY OF RHODE ISLAND,RI,4-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,0.5,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,H,AS7,N,N,Y,
900699,LAURA,MICHAEL,STEVENS,,1692335085,Y,NULL,041713-00,"WEST HILLS COLLEGE, LEMOORE",CA,2-year,Public,00:00.0,00:00.0,F,N,NULL,,,2,0,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,B,BL7,Y,N,N,
900700,LAURA,MICHAEL,STEVENS,,1692335085,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,Q,N,NULL,,,3,0.25,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,B,BL7,Y,N,N,
900701,LAURA,MICHAEL,STEVENS,,1692335085,Y,NULL,007468-00,COMMUNITY COLLEGE OF RHODE ISLAND,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,4,0,00:00.0,00:00.0,00:00.0,17,41020,La Salle Academy,41,Private,M,B,BL7,Y,N,N,
900702,ANGELA,TIM,SIMS,,1501418945,Y,NULL,003410-00,PROVIDENCE COLLEGE,RI,4-year,Private,00:00.0,00:00.0,G,Y,00:00.0,BA,BUSINESS,2,0.5,00:00.0,00:00.0,00:00.0,16,41020,La Salle Academy,41,Private,M,H,BL7,Y,N,N,
900703,SEAN,,MEYERS,,1766106194,Y,NULL,003508-00,COMMUNITY COLLEGE OF CONNECTICUT,RI,2-year,Public,00:00.0,00:00.0,G,N,NULL,,,2,0.5,00:00.0,00:00.0,00:00.0,18,96107,Mt. Hope High School,96,Bristol Warren,F,H,BL7,N,N,N,
